3.035825860328790135e-02,6.299918978281913995e-02,4.656969341456081157e-02,3.835994140669590768e-02,1.930885775503787122e-02,2.687634847443551994e-02,1.514867477199397829e-02,2.143434451225621415e-02,2.649843817387675243e-02,3.518781389193850057e-02
3.158867006202734085e-02,6.403732177959070571e-02,4.752456920843749211e-02,3.929374735003493546e-02,1.998243368881531118e-02,2.767080335656812301e-02,1.574373055516957443e-02,2.230669216448741971e-02,2.754711577306651060e-02,3.647289173228313031e-02
3.281908152076677687e-02,6.507545377636225759e-02,4.847944500231415876e-02,4.022755329337396324e-02,2.065600962259275114e-02,2.846525823870071914e-02,1.633878633834516883e-02,2.317903981671862179e-02,2.859579337225627571e-02,3.775796957262776699e-02
3.404949297950621290e-02,6.611358577313380946e-02,4.943432079619083930e-02,4.116135923671299102e-02,2.132958555637019457e-02,2.925971312083332221e-02,1.693384212152076324e-02,2.405138746894982388e-02,2.964447097144603388e-02,3.904304741297238979e-02
3.527990443824564892e-02,6.715171776990536134e-02,5.038919659006751983e-02,4.209516518005201879e-02,2.200316149014763453e-02,3.005416800296591834e-02,1.752889790469636111e-02,2.492373512118102596e-02,3.069314857063579899e-02,4.032812525331702647e-02
3.651031589698508495e-02,6.818984976667691322e-02,5.134407238394420037e-02,4.302897112339104657e-02,2.267673742392507796e-02,3.084862288509852141e-02,1.812395368787195898e-02,2.579608277341223152e-02,3.174182616982555716e-02,4.161320309366165621e-02
3.774072735572452791e-02,6.922798176344847898e-02,5.229894817782088090e-02,4.396277706673007435e-02,2.335031335770251792e-02,3.164307776723112448e-02,1.871900947104755339e-02,2.666843042564343708e-02,3.279050376901532227e-02,4.289828093400628595e-02
3.897113881446396394e-02,7.026611376022004474e-02,5.325382397169756143e-02,4.489658301006910213e-02,2.402388929147995789e-02,3.243753264936372060e-02,1.931406525422314779e-02,2.754077807787463916e-02,3.383918136820508044e-02,4.418335877435092263e-02
4.020155027320339997e-02,7.130424575699159662e-02,5.420869976557423503e-02,4.583038895340812990e-02,2.469746522525739785e-02,3.323198753149632367e-02,1.990912103739874567e-02,2.841312573010584125e-02,3.488785896739484554e-02,4.546843661469554543e-02
4.143196173194283599e-02,7.234237775376314850e-02,5.516357555945090863e-02,4.676419489674715768e-02,2.537104115903483781e-02,3.402644241362891980e-02,2.050417682057434007e-02,2.928547338233704334e-02,3.593653656658460371e-02,4.675351445504018211e-02
4.266237319068227896e-02,7.338050975053470038e-02,5.611845135332758916e-02,4.769800084008618546e-02,2.604461709281227777e-02,3.482089729576152287e-02,2.109923260374993448e-02,3.015782103456824889e-02,3.698521416577436882e-02,4.803859229538481185e-02
4.389278464942171498e-02,7.441864174730625225e-02,5.707332714720426969e-02,4.863180678342521324e-02,2.671819302658972120e-02,3.561535217789412594e-02,2.169428838692553235e-02,3.103016868679945098e-02,3.803389176496413393e-02,4.932367013572944159e-02
4.512319610816115101e-02,7.545677374407780413e-02,5.802820294108095023e-02,4.956561272676424101e-02,2.739176896036716116e-02,3.640980706002672207e-02,2.228934417010113023e-02,3.190251633903065653e-02,3.908256936415389210e-02,5.060874797607407827e-02
4.635360756690058703e-02,7.649490574084938377e-02,5.898307873495762382e-02,5.049941867010326185e-02,2.806534489414460459e-02,3.720426194215932514e-02,2.288439995327672116e-02,3.277486399126186556e-02,4.013124696334365027e-02,5.189382581641870107e-02
4.758401902564002306e-02,7.753303773762093565e-02,5.993795452883430436e-02,5.143322461344228269e-02,2.873892082792204455e-02,3.799871682429192127e-02,2.347945573645231904e-02,3.364721164349306071e-02,4.117992456253341538e-02,5.317890365676333775e-02
4.881443048437945909e-02,7.857116973439248753e-02,6.089283032271097795e-02,5.236703055678131047e-02,2.941249676169948452e-02,3.879317170642452434e-02,2.407451151962791691e-02,3.451955929572426973e-02,4.222860216172318049e-02,5.446398149710796749e-02
5.004484194311890205e-02,7.960930173116403941e-02,6.184770611658765849e-02,5.330083650012033825e-02,3.008607269547692448e-02,3.958762658855712047e-02,2.466956730280351132e-02,3.539190694795546488e-02,4.327727976091293866e-02,5.574905933745259723e-02
5.127525340185833808e-02,8.064743372793559129e-02,6.280258191046433902e-02,5.423464244345936602e-02,3.075964862925436444e-02,4.038208147068972353e-02,2.526462308597910572e-02,3.626425460018667390e-02,4.432595736010269682e-02,5.703413717779723391e-02
5.250566486059777410e-02,8.168556572470714316e-02,6.375745770434101956e-02,5.516844838679839380e-02,3.143322456303180440e-02,4.117653635282232660e-02,2.585967886915470360e-02,3.713660225241788293e-02,4.537463495929246193e-02,5.831921501814185671e-02
5.373607631933721013e-02,8.272369772147872280e-02,6.471233349821768621e-02,5.610225433013742158e-02,3.210680049680924436e-02,4.197099123495492967e-02,2.645473465233029800e-02,3.800894990464907808e-02,4.642331255848222704e-02,5.960429285848649339e-02
5.496648777807664615e-02,8.376182971825027468e-02,6.566720929209436675e-02,5.703606027347644936e-02,3.278037643058668432e-02,4.276544611708752580e-02,2.704979043550589241e-02,3.888129755688028710e-02,4.747199015767198521e-02,6.088937069883111619e-02
5.619689923681608912e-02,8.479996171502182656e-02,6.662208508597104728e-02,5.796986621681547713e-02,3.345395236436413122e-02,4.355990099922012193e-02,2.764484621868149028e-02,3.975364520911148225e-02,4.852066775686174338e-02,6.217444853917575287e-02
5.742731069555552514e-02,8.583809371179337844e-02,6.757696087984772781e-02,5.890367216015450491e-02,3.412752829814157118e-02,4.435435588135272500e-02,2.823990200185708815e-02,4.062599286134269128e-02,4.956934535605150849e-02,6.345952637952038955e-02
5.865772215429496117e-02,8.687622570856493032e-02,6.853183667372440835e-02,5.983747810349353269e-02,3.480110423191901114e-02,4.514881076348532807e-02,2.883495778503268256e-02,4.149834051357390030e-02,5.061802295524127360e-02,6.474460421986501235e-02
5.988813361303439720e-02,8.791435770533648220e-02,6.948671246760108888e-02,6.077128404683256047e-02,3.547468016569645111e-02,4.594326564561792420e-02,2.943001356820827696e-02,4.237068816580509545e-02,5.166670055443103871e-02,6.602968206020964903e-02
6.111854507177383322e-02,8.895248970210804795e-02,7.044158826147776942e-02,6.170508999017158824e-02,3.614825609947389107e-02,4.673772052775052727e-02,3.002506935138387484e-02,4.324303581803630447e-02,5.271537815362079687e-02,6.731475990055427183e-02
6.234895653051326925e-02,8.999062169887961371e-02,7.139646405535443607e-02,6.263889593351061602e-02,3.682183203325133103e-02,4.753217540988312340e-02,3.062012513455946924e-02,4.411538347026749962e-02,5.376405575281055504e-02,6.859983774089890851e-02
6.357936798925270527e-02,9.102875369565116559e-02,7.235133984923111661e-02,6.357270187684964380e-02,3.749540796702877099e-02,4.832663029201572646e-02,3.121518091773506365e-02,4.498773112249870865e-02,5.481273335200032015e-02,6.988491558124354519e-02
6.480977944799215518e-02,9.206688569242271747e-02,7.330621564310779714e-02,6.450650782018867158e-02,3.816898390080621095e-02,4.912108517414832953e-02,3.181023670091065458e-02,4.586007877472991767e-02,5.586141095119008526e-02,7.116999342158816799e-02
6.604019090673157732e-02,9.310501768919426935e-02,7.426109143698447768e-02,6.544031376352769935e-02,3.884255983458365785e-02,4.991554005628092566e-02,3.240529248408625940e-02,4.673242642696111282e-02,5.691008855037984343e-02,7.245507126193279079e-02
6.727060236547102723e-02,9.414314968596582123e-02,7.521596723086114433e-02,6.637411970686672713e-02,3.951613576836109781e-02,5.070999493841352873e-02,3.300034826726185033e-02,4.760477407919232185e-02,5.795876614956960160e-02,7.374014910227744135e-02
6.850101382421044938e-02,9.518128168273737311e-02,7.617084302473782487e-02,6.730792565020575491e-02,4.018971170213853777e-02,5.150444982054612486e-02,3.359540405043744821e-02,4.847712173142351699e-02,5.900744374875936671e-02,7.502522694262206415e-02
6.973142528294989928e-02,9.621941367950895274e-02,7.712571881861450540e-02,6.824173159354478269e-02,4.086328763591597774e-02,5.229890470267872793e-02,3.419045983361304608e-02,4.934946938365472602e-02,6.005612134794913182e-02,7.631030478296668695e-02
7.096183674168932143e-02,9.725754567628050462e-02,7.808059461249118594e-02,6.917553753688381046e-02,4.153686356969341770e-02,5.309335958481133100e-02,3.478551561678863702e-02,5.022181703588593504e-02,6.110479894713888999e-02,7.759538262331132363e-02
7.219224820042877133e-02,9.829567767305205650e-02,7.903547040636786647e-02,7.010934348022282436e-02,4.221043950347085766e-02,5.388781446694392713e-02,3.538057139996423489e-02,5.109416468811713019e-02,6.215347654632865509e-02,7.888046046365596031e-02
7.342265965916822124e-02,9.933380966982360838e-02,7.999034620024454700e-02,7.104314942356185214e-02,4.288401543724830456e-02,5.468226934907653020e-02,3.597562718313983277e-02,5.196651234034833922e-02,6.320215414551841326e-02,8.016553830400058311e-02
7.465307111790764338e-02,1.003719416665951603e-01,8.094522199412122754e-02,7.197695536690087992e-02,4.355759137102574452e-02,5.547672423120912633e-02,3.657068296631542370e-02,5.283885999257953436e-02,6.425083174470819225e-02,8.145061614434521979e-02
7.588348257664709329e-02,1.014100736633667121e-01,8.190009778799790807e-02,7.291076131023990770e-02,4.423116730480318448e-02,5.627117911334172939e-02,3.716573874949102851e-02,5.371120764481074339e-02,6.529950934389794348e-02,8.273569398468985647e-02
7.711389403538651544e-02,1.024482056601382779e-01,8.285497358187457473e-02,7.384456725357893547e-02,4.490474323858062444e-02,5.706563399547433246e-02,3.776079453266661945e-02,5.458355529704195241e-02,6.634818694308769471e-02,8.402077182503447927e-02
7.834430549412596534e-02,1.034863376569098437e-01,8.380984937575125526e-02,7.477837319691796325e-02,4.557831917235806440e-02,5.786008887760692859e-02,3.835585031584221039e-02,5.545590294927314756e-02,6.739686454227747370e-02,8.530584966537910208e-02
7.957471695286538749e-02,1.045244696536813955e-01,8.476472516962793580e-02,7.571217914025699103e-02,4.625189510613550437e-02,5.865454375973953166e-02,3.895090609901781520e-02,5.632825060150435659e-02,6.844554214146722493e-02,8.659092750572375263e-02
8.080512841160483739e-02,1.055626016504529474e-01,8.571960096350461633e-02,7.664598508359601881e-02,4.692547103991294433e-02,5.944899864187212779e-02,3.954596188219340613e-02,5.720059825373555173e-02,6.949421974065700391e-02,8.787600534606837543e-02
8.203553987034425954e-02,1.066007336472244993e-01,8.667447675738129687e-02,7.757979102693504658e-02,4.759904697369038429e-02,6.024345352400473086e-02,4.014101766536899707e-02,5.807294590596676076e-02,7.054289733984675514e-02,8.916108318641299824e-02
8.326595132908370944e-02,1.076388656439960512e-01,8.762935255125796352e-02,7.851359697027407436e-02,4.827262290746782425e-02,6.103790840613733393e-02,4.073607344854460188e-02,5.894529355819796979e-02,7.159157493903650638e-02,9.044616102675763492e-02
8.449636278782313159e-02,1.086769976407676169e-01,8.858422834513464406e-02,7.944740291361310214e-02,4.894619884124526421e-02,6.183236328826993006e-02,4.133112923172019282e-02,5.981764121042916493e-02,7.264025253822628536e-02,9.173123886710227159e-02
8.572677424656258149e-02,1.097151296375391827e-01,8.953910413901132459e-02,8.038120885695212992e-02,4.961977477502271111e-02,6.262681817040252619e-02,4.192618501489579069e-02,6.068998886266037396e-02,7.368893013741603659e-02,9.301631670744689440e-02
8.695718570530203140e-02,1.107532616343107346e-01,9.049397993288800512e-02,8.131501480029115769e-02,5.029335070880015107e-02,6.342127305253514313e-02,4.252124079807138857e-02,6.156233651489156911e-02,7.473760773660580170e-02,9.430139454779153108e-02
8.818759716404145355e-02,1.117913936310822864e-01,9.144885572676468566e-02,8.224882074363018547e-02,5.096692664257759103e-02,6.421572793466773232e-02,4.311629658124697950e-02,6.243468416712277119e-02,7.578628533579556681e-02,9.558647238813616775e-02
8.941800862278090345e-02,1.128295256278538383e-01,9.240373152064135231e-02,8.318262668696921325e-02,5.164050257635503099e-02,6.501018281680032151e-02,4.371135236442257738e-02,6.330703181935397328e-02,7.683496293498531804e-02,9.687155022848079056e-02
9.064842008152032560e-02,1.138676576246253902e-01,9.335860731451803285e-02,8.411643263030824103e-02,5.231407851013247096e-02,6.580463769893293846e-02,4.430640814759817525e-02,6.417937947158518230e-02,7.788364053417509703e-02,9.815662806882541336e-02
9.187883154025977550e-02,1.149057896213969421e-01,9.431348310839471338e-02,8.505023857364726880e-02,5.298765444390991092e-02,6.659909258106552765e-02,4.490146393077376619e-02,6.505172712381637745e-02,7.893231813336484826e-02,9.944170590917006392e-02
9.310924299899919765e-02,1.159439216181685078e-01,9.526835890227139392e-02,8.598404451698628270e-02,5.366123037768735782e-02,6.739354746319814460e-02,4.549651971394936406e-02,6.592407477604758648e-02,7.998099573255459949e-02,1.007267837495146867e-01
9.433965445773864755e-02,1.169820536149400736e-01,9.622323469614807445e-02,8.691785046032531048e-02,5.433480631146479778e-02,6.818800234533073379e-02,4.609157549712496194e-02,6.679642242827879550e-02,8.102967333174437847e-02,1.020118615898593095e-01
9.557006591647806970e-02,1.180201856117116255e-01,9.717811049002475499e-02,8.785165640366433826e-02,5.500838224524223774e-02,6.898245722746332298e-02,4.668663128030055287e-02,6.766877008050999065e-02,8.207835093093412970e-02,1.032969394302039462e-01
9.680047737521751960e-02,1.190583176084831774e-01,9.813298628390143552e-02,8.878546234700336603e-02,5.568195817901967770e-02,6.977691210959593993e-02,4.728168706347615768e-02,6.854111773274119968e-02,8.312702853012389481e-02,1.045820172705485829e-01
9.803088883395695563e-02,1.200964496052547292e-01,9.908786207777810218e-02,8.971926829034239381e-02,5.635553411279711766e-02,7.057136699172852912e-02,4.787674284665174862e-02,6.941346538497239482e-02,8.417570612931365992e-02,1.058670951108932057e-01
9.926130029269639166e-02,1.211345816020262811e-01,1.000427378716547827e-01,9.065307423368142159e-02,5.702911004657455762e-02,7.136582187386114606e-02,4.847179862982733956e-02,7.028581303720360385e-02,8.522438372850341115e-02,1.071521729512378424e-01
1.004917117514358416e-01,1.221727135987978469e-01,1.009976136655314632e-01,9.158688017702044937e-02,5.770268598035199759e-02,7.216027675599373525e-02,4.906685441300294437e-02,7.115816068943481287e-02,8.627306132769319014e-02,1.084372507915824790e-01
1.017221232101752637e-01,1.232108455955694126e-01,1.019524894594081438e-01,9.252068612035947714e-02,5.837626191412943755e-02,7.295473163812632444e-02,4.966191019617853530e-02,7.203050834166600802e-02,8.732173892688294137e-02,1.097223286319271018e-01
1.029525346689147136e-01,1.242489775923409645e-01,1.029073652532848243e-01,9.345449206369850492e-02,5.904983784790687751e-02,7.374918652025894139e-02,5.025696597935412624e-02,7.290285599389721705e-02,8.837041652607270648e-02,1.110074064722717246e-01
1.041829461276541358e-01,1.252871095891125164e-01,1.038622410471614910e-01,9.438829800703753270e-02,5.972341378168431747e-02,7.454364140239153058e-02,5.085202176252973105e-02,7.377520364612841219e-02,8.941909412526247158e-02,1.122924843126163613e-01
1.054133575863935857e-01,1.263252415858840683e-01,1.048171168410381715e-01,9.532210395037656048e-02,6.039698971546176437e-02,7.533809628452414753e-02,5.144707754570532199e-02,7.464755129835962122e-02,9.046777172445222281e-02,1.135775621529609980e-01
1.066437690451330078e-01,1.273633735826556201e-01,1.057719926349148520e-01,9.625590989371558825e-02,6.107056564923920433e-02,7.613255116665673672e-02,5.204213332888091292e-02,7.551989895059083024e-02,9.151644932364200180e-02,1.148626399933056208e-01
1.078741805038724577e-01,1.284015055794271998e-01,1.067268684287915326e-01,9.718971583705461603e-02,6.174414158301664429e-02,7.692700604878932591e-02,5.263718911205651774e-02,7.639224660282202539e-02,9.256512692283175303e-02,1.161477178336502575e-01
1.091045919626118799e-01,1.294396375761987517e-01,1.076817442226682131e-01,9.812352178039364381e-02,6.241771751679408425e-02,7.772146093092194286e-02,5.323224489523210867e-02,7.726459425505323442e-02,9.361380452202150426e-02,1.174327956739948942e-01
1.103350034213513298e-01,1.304777695729703035e-01,1.086366200165448936e-01,9.905732772373267159e-02,6.309129345057151728e-02,7.851591581305453205e-02,5.382730067840770655e-02,7.813694190728442956e-02,9.466248212121128325e-02,1.187178735143395170e-01
1.115654148800907658e-01,1.315159015697418554e-01,1.095914958104215742e-01,9.999113366707169936e-02,6.376486938434897112e-02,7.931037069518714899e-02,5.442235646158330442e-02,7.900928955951563859e-02,9.571115972040103448e-02,1.200029513546841398e-01
1.127958263388302018e-01,1.325540335665134073e-01,1.105463716042982408e-01,1.009249396104107271e-01,6.443844531812639720e-02,8.010482557731973818e-02,5.501741224475889536e-02,7.988163721174684762e-02,9.675983731959079959e-02,1.212880291950287903e-01
1.140262377975696517e-01,1.335921655632849592e-01,1.115012473981749214e-01,1.018587455537497549e-01,6.511202125190385104e-02,8.089928045945232737e-02,5.561246802793449323e-02,8.075398486397804276e-02,9.780851491878056470e-02,1.225731070353734131e-01
1.152566492563090739e-01,1.346302975600565111e-01,1.124561231920516019e-01,1.027925514970887827e-01,6.578559718568127712e-02,8.169373534158494432e-02,5.620752381111009111e-02,8.162633251620925179e-02,9.885719251797031593e-02,1.238581848757180359e-01
1.164870607150485238e-01,1.356684295568280629e-01,1.134109989859282824e-01,1.037263574404278105e-01,6.645917311945873096e-02,8.248819022371753351e-02,5.680257959428568204e-02,8.249868016844044694e-02,9.990587011716009491e-02,1.251432627160626865e-01
1.177174721737879459e-01,1.367065615535996426e-01,1.143658747798049630e-01,1.046601633837668383e-01,6.713274905323615704e-02,8.328264510585013658e-02,5.739763537746128685e-02,8.337102782067165596e-02,1.009545477163498461e-01,1.264283405564073093e-01
1.189478836325273958e-01,1.377446935503711944e-01,1.153207505736816296e-01,1.055939693271058522e-01,6.780632498701361088e-02,8.407709998798273965e-02,5.799269116063687779e-02,8.424337547290286499e-02,1.020032253155396113e-01,1.277134183967519321e-01
1.201782950912668180e-01,1.387828255471427463e-01,1.162756263675583102e-01,1.065277752704448799e-01,6.847990092079103697e-02,8.487155487011532884e-02,5.858774694381246873e-02,8.511572312513406013e-02,1.030519029147293764e-01,1.289984962370965826e-01
1.214087065500062679e-01,1.398209575439142982e-01,1.172305021614349907e-01,1.074615812137839077e-01,6.915347685456849081e-02,8.566600975224794579e-02,5.918280272698807354e-02,8.598807077736526916e-02,1.041005805139191276e-01,1.302835740774411777e-01
1.226391180087457039e-01,1.408590895406858778e-01,1.181853779553116712e-01,1.083953871571229355e-01,6.982705278834591689e-02,8.646046463438053498e-02,5.977785851016366447e-02,8.686041842959646431e-02,1.051492581131088927e-01,1.315686519177858282e-01
